일시,자치구,승차총승객수,하차총승객수
20200709,동대문구,95207,93084
20200709,동작구,201621,199026
20200709,마포구,265034,273979
20200709,서대문구,34000,32871
20200709,서초구,150090,151932
20200709,성동구,152756,156135
20200709,성북구,107428,100642
20200709,송파구,217432,215029
20200709,양천구,75351,75908
20200709,영등포구,283752,289976
20200709,용산구,92126,93184
20200709,은평구,164938,158697
20200709,종로구,234931,237182
20200709,중구,239988,246574
20200709,중랑구,68431,66475
20200710,강남구,595800,634858
20200710,강동구,158891,152725
20200710,강북구,79930,76329
20200710,강서구,221588,209530
20200710,관악구,90863,84735
20200710,광진구,133943,134802
20200710,구로구,206168,205056
20200710,금천구,93012,96542
20200710,노원구,192049,186248
20200710,도봉구,65327,63883
20200710,동대문구,95511,92527
20200710,동작구,206530,203070
20200710,마포구,271500,288623
20200710,서대문구,34189,32279
20200710,서초구,158771,164864
20200710,성동구,154073,157347
20200710,성북구,107933,98572
20200710,송파구,219727,216352
20200710,양천구,76131,76306
20200710,영등포구,287958,292640
20200710,용산구,97193,99031
20200710,은평구,165473,156286
20200710,종로구,234839,240342
20200710,중구,238280,245350
20200710,중랑구,69527,66864
20200711,강남구,349539,362371
20200711,강동구,105148,100757
20200711,강북구,58674,55482
20200711,강서구,148533,140095
20200711,관악구,66014,60540
20200711,광진구,110244,109130
20200711,구로구,135842,132761
20200711,금천구,35736,36060
20200711,노원구,138238,133516
20200711,도봉구,51577,50796
20200711,동대문구,68974,65520
20200711,동작구,154168,149616
20200711,마포구,214552,222068
20200711,서대문구,24466,23060
20200711,서초구,122266,125501
20200711,성동구,95406,95821
20200711,성북구,73038,64448
20200711,송파구,140504,135708
20200711,양천구,49604,47477
20200711,영등포구,169988,171265
20200711,용산구,66401,69599
20200711,은평구,112339,106641
20200711,종로구,161758,165712
20200711,중구,126842,129273
20200711,중랑구,51931,49349
20200712,강남구,201437,204547
20200712,강동구,69923,69767
20200712,강북구,43552,42283
20200712,강서구,102852,102104
20200712,관악구,44718,44300
20200712,광진구,77426,77209
20200712,구로구,88474,87826
20200712,금천구,24583,25613
20200712,노원구,98090,96585
20200712,도봉구,40591,40571
20200712,동대문구,49420,49365
20200712,동작구,101841,105206
20200712,마포구,149140,148465
20200712,서대문구,16582,16757
20200712,서초구,92702,90157
20200712,성동구,63819,65767
20200712,성북구,52616,49950
20200712,송파구,91185,94336
20200712,양천구,31560,31845
20200712,영등포구,111301,110326
20200712,용산구,52101,48361
20200712,은평구,78367,78098
20200712,종로구,108880,109623
20200712,중구,84637,85841
20200712,중랑구,35021,34872
20200713,강남구,561717,586483
20200713,강동구,147448,143657
20200713,강북구,74003,72350
20200713,강서구,206306,200679
20200713,관악구,84038,80614
20200713,광진구,118586,118101
20200713,구로구,193106,192908
20200713,금천구,91747,95162
20200713,노원구,179289,175009
20200713,도봉구,60147,59413
20200713,동대문구,87981,86184
20200713,동작구,186666,185835
20200713,마포구,243254,250258
20200713,서대문구,31391,30753
20200713,서초구,142200,141428
20200713,성동구,142508,145072
20200713,성북구,101343,96810
20200713,송파구,207417,206422
20200713,양천구,70567,71396
20200713,영등포구,268021,273387
20200713,용산구,86066,87070
20200713,은평구,156444,150809
20200713,종로구,220743,220030
20200713,중구,226169,229499
20200713,중랑구,64676,63937
20200714,강남구,583003,611911
20200714,강동구,157269,152109
20200714,강북구,79082,76521
20200714,강서구,218368,211018
20200714,관악구,88446,83973
20200714,광진구,127931,126694
20200714,구로구,202261,201760
20200714,금천구,93822,98214
20200714,노원구,189705,185275
20200714,도봉구,66842,65696
20200714,동대문구,95686,93982
20200714,동작구,200380,198166
20200714,마포구,261464,270294
20200714,서대문구,34182,32614
20200714,서초구,146357,147883
20200714,성동구,152152,155132
20200714,성북구,107063,99948
20200714,송파구,218431,216072
20200714,양천구,75298,75600
20200714,영등포구,282015,287997
20200714,용산구,89677,90498
20200714,은평구,164116,157700
20200714,종로구,237299,240184
20200714,중구,241637,247362
20200714,중랑구,68875,66916
20200715,강남구,594871,624259
20200715,강동구,160817,155392
20200715,강북구,81797,78801
20200715,강서구,224200,216416
20200715,관악구,90952,86296
20200715,광진구,135168,134219
20200715,구로구,209795,208711
20200715,금천구,95074,99037
20200715,노원구,196741,191605
20200715,도봉구,68760,67956
20200715,동대문구,99012,96971
20200715,동작구,205509,202648
20200715,마포구,274377,283719
20200715,서대문구,35045,33546
20200715,서초구,151896,154086
20200715,성동구,156715,159247
20200715,성북구,109825,102312
20200715,송파구,223018,220657
20200715,양천구,77009,77476
20200715,영등포구,293539,299710
20200715,용산구,94392,96333
20200715,은평구,169270,162702
20200715,종로구,244315,246437
20200715,중구,246033,251838
20200715,중랑구,70915,68846
20200716,강남구,591698,622103
20200716,강동구,158643,152939
20200716,강북구,81065,78124
20200716,강서구,223691,214692
20200716,관악구,90170,84895
20200716,광진구,133258,131685
20200716,구로구,206700,206084
20200716,금천구,93747,98094
20200716,노원구,193078,188450
20200716,도봉구,67709,66413
20200716,동대문구,95945,93609
20200716,동작구,203714,201764
20200716,마포구,272068,281121
20200716,서대문구,34622,33288
20200716,서초구,151789,153739
20200716,성동구,153981,157083
20200716,성북구,108114,101022
20200716,송파구,220704,217436
20200716,양천구,76384,76734
20200716,영등포구,288326,294564
20200716,용산구,94134,95976
20200716,은평구,167738,161434
20200716,종로구,241003,243094
20200716,중구,241902,248242
20200716,중랑구,69819,67814
20200717,강남구,601578,640518
20200717,강동구,160830,155013
20200717,강북구,81692,77738
20200717,강서구,227564,214590
20200717,관악구,92141,85624
20200717,광진구,135978,136894
20200717,구로구,209582,208099
20200717,금천구,93998,95880
20200717,노원구,196400,190881
20200717,도봉구,67455,66150
20200717,동대문구,96870,93321
20200717,동작구,211056,207356
20200717,마포구,280731,297319
20200717,서대문구,34942,33283
20200717,서초구,163714,170699
20200717,성동구,155932,158025
20200717,성북구,109651,100045
20200717,송파구,224174,219992
20200717,양천구,77318,77521
20200717,영등포구,293480,299708
20200717,용산구,100598,103019
20200717,은평구,168799,159620
20200717,종로구,241415,246649
20200717,중구,241137,247653
20200717,중랑구,71174,68441
20200718,강남구,342073,358165
20200718,강동구,103883,101211
20200718,강북구,58392,55652
20200718,강서구,148144,140946
20200718,관악구,66826,61366
20200718,광진구,108772,109510
20200718,구로구,133987,132461
20200718,금천구,36323,36716
20200718,노원구,137264,133350
20200718,도봉구,52221,52199
20200718,동대문구,68602,64889
20200718,동작구,154455,151327
20200718,마포구,216950,229181
20200718,서대문구,24779,23758
20200718,서초구,122439,127311
20200718,성동구,94793,96057
20200718,성북구,72523,64856
20200718,송파구,137944,134300
20200718,양천구,48074,47181
20200718,영등포구,168406,172507
20200718,용산구,68885,72145
20200718,은평구,112116,107818
20200718,종로구,162934,169178
20200718,중구,122633,125009
20200718,중랑구,51166,48847
20200719,강남구,183871,187177
20200719,강동구,63340,63189
20200719,강북구,36194,34827
20200719,강서구,96066,94692
20200719,관악구,41481,41351
20200719,광진구,64886,64984
20200719,구로구,82034,82481
20200719,금천구,22253,23203
20200719,노원구,83130,81723
20200719,도봉구,31648,31645
20200719,동대문구,40570,40269
20200719,동작구,92611,94667
20200719,마포구,132610,132531
20200719,서대문구,14193,14114
20200719,서초구,82389,79018
20200719,성동구,54529,56030
20200719,성북구,46617,44198
20200719,송파구,83333,85075
20200719,양천구,28783,28888
20200719,영등포구,101193,101147
20200719,용산구,50446,47371
20200719,은평구,66130,65815
20200719,종로구,87741,90322
20200719,중구,69217,69565
20200719,중랑구,30736,30650
20200720,강남구,567243,595559
20200720,강동구,150927,146396
20200720,강북구,76671,74251
20200720,강서구,213203,205748
20200720,관악구,86649,82508
20200720,광진구,122275,121382
20200720,구로구,198839,197870
20200720,금천구,92787,96466
20200720,노원구,184556,180680
20200720,도봉구,62753,61263
20200720,동대문구,91945,90321
20200720,동작구,192741,191586
20200720,마포구,251628,259746
20200720,서대문구,32615,31410
20200720,서초구,139551,138373
20200720,성동구,145544,148164
20200720,성북구,103396,97197
20200720,송파구,209067,208473
20200720,양천구,72689,73417
20200720,영등포구,272784,279586
20200720,용산구,89098,90558
20200720,은평구,159511,153015
20200720,종로구,224142,227350
20200720,중구,230406,235933
20200720,중랑구,66999,65223
20200721,강남구,593738,622248
20200721,강동구,159069,154019
20200721,강북구,81570,79064
20200721,강서구,220925,212717
20200721,관악구,90248,85606
20200721,광진구,131724,130583
20200721,구로구,206343,205862
20200721,금천구,94215,98701
20200721,노원구,192980,188487
20200721,도봉구,68023,67165
20200721,동대문구,96581,94639
20200721,동작구,203894,201830
20200721,마포구,270176,278864
20200721,서대문구,34359,33164
20200721,서초구,151915,153364
20200721,성동구,153406,156393
20200721,성북구,108190,101572
20200721,송파구,220380,218526
20200721,양천구,75914,76191
20200721,영등포구,286611,293610
20200721,용산구,92000,93353
20200721,은평구,168675,162274
20200721,종로구,243305,245396
20200721,중구,242350,247885
20200721,중랑구,69796,68046
20200722,강남구,582294,612373
20200722,강동구,155741,150255
20200722,강북구,79496,76673
20200722,강서구,216071,207922
20200722,관악구,88077,83451
20200722,광진구,127126,125703
20200722,구로구,202316,202191
20200722,금천구,92856,97191
20200722,노원구,189968,185255
20200722,도봉구,65872,64936
20200722,동대문구,93022,91107
20200722,동작구,198983,196474
20200722,마포구,264278,272505
20200722,서대문구,33833,32560
20200722,서초구,147317,148998
20200722,성동구,151543,154636
20200722,성북구,106850,100119
20200722,송파구,216748,213867
20200722,양천구,74446,75125
20200722,영등포구,281458,286639
20200722,용산구,90418,91635
20200722,은평구,164279,157937
20200722,종로구,234285,237163
20200722,중구,238334,244079
20200722,중랑구,68717,67061
20200723,강남구,586317,611071
20200723,강동구,153482,149354
20200723,강북구,76365,74959
20200723,강서구,214229,205551
20200723,관악구,86253,82529
20200723,광진구,123365,122210
20200723,구로구,197825,198558
20200723,금천구,91437,95449
20200723,노원구,183046,178569
20200723,도봉구,61908,61719
20200723,동대문구,89966,88776
20200723,동작구,194912,192690
20200723,마포구,260512,268494
20200723,서대문구,32287,32335
20200723,서초구,149531,151221
20200723,성동구,149940,153366
20200723,성북구,103404,98621
20200723,송파구,214102,214071
20200723,양천구,73315,74655
20200723,영등포구,280337,283104
20200723,용산구,90858,92099
20200723,은평구,159300,154512
20200723,종로구,235723,231908
20200723,중구,241085,241452
20200723,중랑구,66305,65192
20200724,강남구,595015,635148
20200724,강동구,159495,153117
20200724,강북구,80856,77351
20200724,강서구,224098,211825
20200724,관악구,91414,84764
20200724,광진구,131388,131812
20200724,구로구,206723,205298
20200724,금천구,92742,96533
20200724,노원구,192731,186992
20200724,도봉구,66241,64749
20200724,동대문구,96256,93008
20200724,동작구,208299,204971
20200724,마포구,273336,290749
20200724,서대문구,34018,32174
20200724,서초구,159672,166695
20200724,성동구,153885,155547
20200724,성북구,109187,98926
20200724,송파구,221187,217635
20200724,양천구,77157,77098
20200724,영등포구,288219,293260
20200724,용산구,98124,101064
20200724,은평구,166748,157206
20200724,종로구,237909,243476
20200724,중구,238590,245913
20200724,중랑구,70193,66864
20200725,강남구,335311,352355
20200725,강동구,102353,99108
20200725,강북구,58910,55959
20200725,강서구,146396,138789
20200725,관악구,65897,60917
20200725,광진구,106246,106019
20200725,구로구,132141,130282
20200725,금천구,35775,36176
20200725,노원구,136981,133151
20200725,도봉구,51963,51339
20200725,동대문구,69827,66418
20200725,동작구,152919,150013
20200725,마포구,214094,227024
20200725,서대문구,24511,23344
